CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
12854.0,United Kingdom,79,3,1324.5,2,3,3,233,8,Big Spenders
12855.0,United Kingdom,373,1,38.1,1,1,1,111,3,Almost Lost
12856.0,United Kingdom,8,6,2179.93,4,4,4,444,12,Big Spenders
12857.0,United Kingdom,211,2,1106.4,1,2,3,123,6,Big Spenders
12863.0,United Kingdom,52,1,521.2,2,1,2,212,5,Big Spenders
12864.0,United Kingdom,138,1,147.12,2,1,1,211,4,Almost Lost
12865.0,Austria,26,2,1568.23,3,2,3,323,8,Big Spenders
12866.0,Belgium,283,1,559.12,1,1,2,112,4,Big Spenders
12867.0,United Kingdom,26,7,4036.82,3,4,4,344,11,Big Spenders
12868.0,United Kingdom,186,6,1607.0600000000002,1,4,3,143,8,Big Spenders
12871.0,United Kingdom,84,2,380.64,2,2,2,222,6,Others
12872.0,United Kingdom,327,2,599.97,1,2,2,122,5,Big Spenders
12873.0,United Kingdom,282,1,374.0,1,1,2,112,4,Almost Lost
12875.0,United Kingdom,143,2,343.2300000000001,1,2,2,122,5,Almost Lost
12876.0,Belgium,58,2,2218.02,2,2,4,224,8,Big Spenders
12877.0,United Kingdom,4,12,1535.77,4,4,3,443,11,Best Customers
12878.0,United Kingdom,236,2,854.99,1,2,3,123,6,Big Spenders
12879.0,United Kingdom,45,3,573.22,3,3,2,332,8,Big Spenders
12881.0,United Kingdom,276,1,298.0,1,1,1,111,3,Almost Lost
12882.0,United Kingdom,9,2,1463.04,4,2,3,423,9,Big Spenders
12883.0,United Kingdom,25,4,703.47,3,3,3,333,9,Big Spenders
12884.0,United Kingdom,88,1,309.05,2,1,2,212,5,Others
12885.0,United Kingdom,63,3,1175.22,2,3,3,233,8,Big Spenders
12886.0,United Kingdom,68,2,1378.4,2,2,3,223,7,Big Spenders
12888.0,United Kingdom,214,2,354.12,1,2,2,122,5,Almost Lost
12890.0,United Kingdom,24,1,380.46999999999997,3,1,2,312,6,Others
12891.0,United Kingdom,186,3,331.0,1,3,2,132,6,Lost Customers
12893.0,United Kingdom,31,1,188.14,3,1,1,311,5,Others
12895.0,United Kingdom,42,2,372.8,3,2,2,322,7,Others
12897.0,United Kingdom,205,2,216.5,1,2,1,121,4,Almost Lost
12901.0,United Kingdom,9,28,17654.54,4,4,4,444,12,Best Customers
12902.0,United Kingdom,265,1,138.68,1,1,1,111,3,Almost Lost
12904.0,United Kingdom,18,2,509.58,4,2,2,422,8,Big Spenders
12906.0,United Kingdom,12,5,2919.81,4,3,4,434,11,Big Spenders
12908.0,United Kingdom,176,2,750.0,1,2,3,123,6,Big Spenders
12909.0,United Kingdom,40,5,2178.67,3,3,4,334,10,Big Spenders
12910.0,United Kingdom,23,8,3075.04,3,4,4,344,11,Loyal Customers
12912.0,United Kingdom,3,5,1662.3,4,3,4,434,11,Big Spenders
12913.0,United Kingdom,5,5,2483.63,4,3,4,434,11,Big Spenders
12915.0,United Kingdom,149,2,363.65,1,2,2,122,5,Almost Lost
12916.0,United Kingdom,139,4,3006.15,2,3,4,234,9,Big Spenders
12917.0,United Kingdom,128,1,594.0,2,1,2,212,5,Big Spenders
12919.0,United Kingdom,8,6,1335.19,4,4,3,443,11,Big Spenders
12920.0,United Kingdom,17,1,164.23,4,1,1,411,6,Others
12921.0,United Kingdom,9,37,16587.09,4,4,4,444,12,Best Customers
12922.0,United Kingdom,161,1,405.38,1,1,2,112,4,Almost Lost
12923.0,United Kingdom,64,1,176.97,2,1,1,211,4,Others
12924.0,United Kingdom,88,4,933.7,2,3,3,233,8,Big Spenders
12925.0,United Kingdom,5,2,694.05,4,2,3,423,9,Big Spenders
12928.0,United Kingdom,35,5,2062.7000000000003,3,4,4,344,11,Big Spenders
12929.0,United Kingdom,312,1,117.85,1,1,1,111,3,Almost Lost
12930.0,United Kingdom,78,2,415.8,2,2,2,222,6,Others
12931.0,United Kingdom,22,15,42055.96,3,4,4,344,11,Best Customers
12933.0,United Kingdom,24,3,607.53,3,3,2,332,8,Big Spenders
12935.0,United Kingdom,2,7,2160.7,4,4,4,444,12,Big Spenders
12936.0,United Kingdom,17,4,1063.9,4,3,3,433,10,Big Spenders
12937.0,United Kingdom,15,4,1504.27,4,3,3,433,10,Big Spenders
12938.0,United Kingdom,26,1,114.14,3,1,1,311,5,Others
12939.0,United Kingdom,64,8,11581.8,2,4,4,244,10,Loyal Customers
12940.0,United Kingdom,55,2,913.54,2,2,3,223,7,Big Spenders
12942.0,United Kingdom,131,3,683.9,2,3,3,233,8,Big Spenders
12944.0,United Kingdom,36,2,604.51,3,2,2,322,7,Big Spenders
12945.0,United Kingdom,288,1,462.95,1,1,2,112,4,Almost Lost
12947.0,United Kingdom,144,6,1603.99,1,4,3,143,8,Big Spenders
12948.0,United Kingdom,16,7,2064.95,4,4,4,444,12,Big Spenders
12949.0,United Kingdom,31,8,4167.22,3,4,4,344,11,Loyal Customers
12950.0,United Kingdom,2,3,1843.0,4,3,4,434,11,Big Spenders
12951.0,United Kingdom,9,6,1064.07,4,4,3,443,11,Big Spenders
12952.0,United Kingdom,6,4,1387.79,4,3,3,433,10,Big Spenders
12953.0,United Kingdom,10,1,329.85,4,1,2,412,7,Others
12955.0,United Kingdom,1,11,4757.16,4,4,4,444,12,Best Customers
12956.0,United Kingdom,306,1,108.07,1,1,1,111,3,Almost Lost
12957.0,United Kingdom,10,8,4017.54,4,4,4,444,12,Loyal Customers
12962.0,United Kingdom,7,2,266.39,4,2,1,421,7,Others
12963.0,United Kingdom,8,8,1856.63,4,4,4,444,12,Loyal Customers
12965.0,United Kingdom,89,1,771.91,2,1,3,213,6,Big Spenders
12966.0,United Kingdom,10,1,160.18,4,1,1,411,6,Others
12967.0,United Kingdom,358,2,1660.9,1,2,3,123,6,Big Spenders
12968.0,United Kingdom,112,1,135.95,2,1,1,211,4,Almost Lost
12970.0,United Kingdom,7,4,452.24,4,3,2,432,9,Others
12971.0,United Kingdom,4,86,11189.91,4,4,4,444,12,Best Customers
12974.0,United Kingdom,198,1,144.8,1,1,1,111,3,Almost Lost
12976.0,United Kingdom,212,1,738.6,1,1,3,113,5,Big Spenders
12977.0,United Kingdom,156,1,39.239999999999995,1,1,1,111,3,Almost Lost
12980.0,United Kingdom,158,9,7374.900000000001,1,4,4,144,9,Loyal Customers
12981.0,United Kingdom,30,2,372.21999999999997,3,2,2,322,7,Others
12982.0,United Kingdom,243,1,390.54,1,1,2,112,4,Almost Lost
12984.0,United Kingdom,19,1,97.5,3,1,1,311,5,Others
12985.0,United Kingdom,1,2,1239.38,4,2,3,423,9,Big Spenders
12987.0,United Kingdom,74,2,558.7,2,2,2,222,6,Big Spenders
12988.0,United Kingdom,292,1,535.32,1,1,2,112,4,Big Spenders
12989.0,United Kingdom,3,15,6924.110000000001,4,4,4,444,12,Best Customers
12990.0,United Kingdom,31,3,409.5,3,3,2,332,8,Others
12991.0,United Kingdom,23,2,503.76,3,2,2,322,7,Big Spenders
12993.0,United Kingdom,23,4,414.76,3,3,2,332,8,Others
12994.0,United Kingdom,4,3,974.4200000000001,4,3,3,433,10,Big Spenders
12995.0,United Kingdom,85,1,211.32,2,1,1,211,4,Others
12997.0,United Kingdom,22,4,1226.89,3,3,3,333,9,Big Spenders
12999.0,United Kingdom,196,3,455.88,1,3,2,132,6,Lost Customers
13000.0,United Kingdom,107,3,534.85,2,3,2,232,7,Big Spenders
13001.0,United Kingdom,4,13,9818.82,4,4,4,444,12,Best Customers
13002.0,United Kingdom,318,1,120.94999999999999,1,1,1,111,3,Almost Lost
13003.0,United Kingdom,106,3,149.05,2,3,1,231,6,Others
13004.0,United Kingdom,12,18,5655.91,4,4,4,444,12,Best Customers
13005.0,United Kingdom,174,2,513.7,1,2,2,122,5,Big Spenders
13006.0,United Kingdom,56,1,81.57,2,1,1,211,4,Others
13008.0,United Kingdom,323,1,229.46999999999997,1,1,1,111,3,Almost Lost
13011.0,United Kingdom,372,1,50.550000000000004,1,1,1,111,3,Almost Lost
13012.0,United Kingdom,9,8,1661.8400000000001,4,4,4,444,12,Loyal Customers
13013.0,United Kingdom,1,13,4810.9400000000005,4,4,4,444,12,Best Customers
13014.0,United Kingdom,11,10,3466.2799999999997,4,4,4,444,12,Best Customers
13015.0,United Kingdom,53,5,3346.28,2,4,4,244,10,Big Spenders
13016.0,United Kingdom,73,3,789.89,2,3,3,233,8,Big Spenders
13017.0,United Kingdom,7,1,204.0,4,1,1,411,6,Others
13018.0,United Kingdom,16,28,7277.7,4,4,4,444,12,Best Customers
13021.0,United Kingdom,4,9,2616.38,4,4,4,444,12,Loyal Customers
13023.0,United Kingdom,64,2,689.9,2,2,3,223,7,Big Spenders
13026.0,United Kingdom,1,5,975.36,4,4,3,443,11,Big Spenders
13027.0,United Kingdom,114,6,6912.0,2,4,4,244,10,Big Spenders
13028.0,United Kingdom,23,2,661.3199999999999,3,2,2,322,7,Big Spenders
13029.0,United Kingdom,31,3,1247.5,3,3,3,333,9,Big Spenders
13030.0,United Kingdom,11,2,799.48,4,2,3,423,9,Big Spenders
13032.0,United Kingdom,52,2,1010.18,2,2,3,223,7,Big Spenders
13033.0,United Kingdom,357,1,190.55,1,1,1,111,3,Almost Lost
13034.0,United Kingdom,55,2,642.77,2,2,2,222,6,Big Spenders
13035.0,United Kingdom,74,2,921.88,2,2,3,223,7,Big Spenders
13037.0,United Kingdom,138,3,881.07,2,3,3,233,8,Big Spenders
13038.0,United Kingdom,80,3,908.46,2,3,3,233,8,Big Spenders
13040.0,United Kingdom,9,2,676.99,4,2,3,423,9,Big Spenders
13043.0,United Kingdom,273,1,516.42,1,1,2,112,4,Big Spenders
13044.0,United Kingdom,291,1,560.47,1,1,2,112,4,Big Spenders
13045.0,United Kingdom,99,1,305.28000000000003,2,1,1,211,4,Almost Lost
13046.0,United Kingdom,31,2,629.31,3,2,2,322,7,Big Spenders
13047.0,United Kingdom,32,10,3237.54,3,4,4,344,11,Loyal Customers
13048.0,United Kingdom,14,4,1835.91,4,3,4,434,11,Big Spenders
13049.0,United Kingdom,64,2,656.6800000000001,2,2,2,222,6,Big Spenders
13050.0,United Kingdom,15,17,5836.86,4,4,4,444,12,Best Customers
13052.0,United Kingdom,212,1,348.15000000000003,1,1,2,112,4,Almost Lost
13055.0,United Kingdom,78,3,1214.41,2,3,3,233,8,Big Spenders
13058.0,United Kingdom,25,3,271.40000000000003,3,3,1,331,7,Others
13059.0,United Kingdom,250,1,183.4,1,1,1,111,3,Almost Lost
13060.0,United Kingdom,254,1,307.53,1,1,2,112,4,Almost Lost
13061.0,United Kingdom,72,1,248.61,2,1,1,211,4,Others
13062.0,United Kingdom,191,1,346.98,1,1,2,112,4,Almost Lost
13064.0,United Kingdom,13,4,1119.49,4,3,3,433,10,Big Spenders
13065.0,United Kingdom,373,1,205.86,1,1,1,111,3,Almost Lost
13066.0,United Kingdom,24,2,470.8,3,2,2,322,7,Others
13067.0,United Kingdom,82,1,115.46000000000001,2,1,1,211,4,Others
13068.0,United Kingdom,10,2,344.0,4,2,2,422,8,Others
13069.0,United Kingdom,1,24,4436.12,4,4,4,444,12,Best Customers
13070.0,United Kingdom,192,1,228.8,1,1,1,111,3,Almost Lost
13072.0,United Kingdom,267,1,177.15,1,1,1,111,3,Almost Lost
13075.0,United Kingdom,130,1,919.61,2,1,3,213,6,Big Spenders
13077.0,United Kingdom,1,4,729.27,4,3,3,433,10,Big Spenders
13078.0,United Kingdom,3,26,12627.94,4,4,4,444,12,Best Customers
13079.0,United Kingdom,4,5,220.10000000000002,4,4,1,441,9,Others
13080.0,United Kingdom,179,1,58.08,1,1,1,111,3,Almost Lost
13081.0,United Kingdom,12,11,28337.38,4,4,4,444,12,Best Customers
13082.0,United Kingdom,126,9,3613.63,2,4,4,244,10,Loyal Customers
13083.0,United Kingdom,4,2,303.75,4,2,1,421,7,Others
13085.0,United Kingdom,158,2,416.08000000000004,1,2,2,122,5,Almost Lost
13089.0,United Kingdom,3,97,58825.83,4,4,4,444,12,Best Customers
13090.0,United Kingdom,9,14,8910.82,4,4,4,444,12,Best Customers
13091.0,United Kingdom,28,1,345.82,3,1,2,312,6,Others
13092.0,United Kingdom,71,5,477.83,2,4,2,242,8,Others
13093.0,United Kingdom,276,8,7832.47,1,4,4,144,9,Loyal Customers
13094.0,United Kingdom,21,12,1927.3200000000002,3,4,4,344,11,Best Customers
13095.0,United Kingdom,71,1,74.39999999999999,2,1,1,211,4,Others
13097.0,United Kingdom,33,10,6010.42,3,4,4,344,11,Loyal Customers
13098.0,United Kingdom,1,28,28882.44,4,4,4,444,12,Best Customers
13099.0,United Kingdom,99,1,207.35999999999999,2,1,1,211,4,Almost Lost
13101.0,United Kingdom,234,1,101.19,1,1,1,111,3,Almost Lost
13102.0,United Kingdom,1,24,6424.09,4,4,4,444,12,Best Customers
13103.0,United Kingdom,40,1,243.94,3,1,1,311,5,Others
13104.0,United Kingdom,3,6,1098.48,4,4,3,443,11,Big Spenders
13106.0,United Kingdom,133,1,76.5,2,1,1,211,4,Almost Lost
13107.0,United Kingdom,44,4,1531.6200000000001,3,3,3,333,9,Big Spenders
13108.0,United Kingdom,373,1,350.06,1,1,2,112,4,Almost Lost
13109.0,United Kingdom,60,2,786.54,2,2,3,223,7,Big Spenders
13110.0,United Kingdom,31,7,1488.67,3,4,3,343,10,Big Spenders
13113.0,United Kingdom,1,24,12245.960000000001,4,4,4,444,12,Best Customers
13115.0,United Kingdom,12,4,2294.78,4,3,4,434,11,Big Spenders
13116.0,United Kingdom,138,1,501.14,2,1,2,212,5,Big Spenders
13117.0,United Kingdom,22,8,984.91,3,4,3,343,10,Loyal Customers
13118.0,United Kingdom,20,5,1197.81,3,4,3,343,10,Big Spenders
13120.0,United Kingdom,239,1,30.599999999999998,1,1,1,111,3,Almost Lost
13121.0,United Kingdom,269,1,283.73,1,1,1,111,3,Almost Lost
13122.0,United Kingdom,94,2,922.39,2,2,3,223,7,Big Spenders
13124.0,United Kingdom,90,3,3866.33,2,3,4,234,9,Big Spenders
13126.0,United Kingdom,5,8,2099.64,4,4,4,444,12,Loyal Customers
13127.0,United Kingdom,78,1,259.17,2,1,1,211,4,Others
13130.0,United Kingdom,94,1,64.0,2,1,1,211,4,Almost Lost
13131.0,United Kingdom,23,3,1073.3,3,3,3,333,9,Big Spenders
13132.0,United Kingdom,262,1,77.3,1,1,1,111,3,Almost Lost
13133.0,United Kingdom,274,2,109.8,1,2,1,121,4,Almost Lost
13134.0,United Kingdom,86,4,1793.58,2,3,4,234,9,Big Spenders
13135.0,United Kingdom,197,1,3096.0,1,1,4,114,6,Big Spenders
13136.0,United Kingdom,56,5,2607.61,2,4,4,244,10,Big Spenders
13137.0,United Kingdom,11,8,3650.41,4,4,4,444,12,Loyal Customers
13138.0,United Kingdom,22,6,962.39,3,4,3,343,10,Big Spenders
13139.0,United Kingdom,16,7,5064.94,4,4,4,444,12,Big Spenders
13140.0,United Kingdom,108,3,423.72,2,3,2,232,7,Others
13141.0,United Kingdom,85,5,2388.75,2,4,4,244,10,Big Spenders
13142.0,United Kingdom,19,1,307.09,3,1,1,311,5,Others
13144.0,United Kingdom,333,1,110.95,1,1,1,111,3,Almost Lost
13145.0,United Kingdom,40,4,618.52,3,3,2,332,8,Big Spenders
13146.0,United Kingdom,26,1,228.91,3,1,1,311,5,Others
13147.0,United Kingdom,10,4,712.8000000000001,4,3,3,433,10,Big Spenders
13148.0,United Kingdom,29,12,3707.12,3,4,4,344,11,Loyal Customers
13149.0,United Kingdom,14,4,1676.06,4,3,4,434,11,Big Spenders
13151.0,United Kingdom,296,1,1257.8700000000001,1,1,3,113,5,Big Spenders
13153.0,United Kingdom,6,1,486.22,4,1,2,412,7,Others
13155.0,United Kingdom,33,4,971.76,3,3,3,333,9,Big Spenders
13157.0,United Kingdom,49,4,1741.22,3,3,4,334,10,Big Spenders
13158.0,United Kingdom,95,4,1201.06,2,3,3,233,8,Big Spenders
13159.0,United Kingdom,9,4,1437.85,4,3,3,433,10,Big Spenders
13160.0,United Kingdom,22,1,91.8,3,1,1,311,5,Others
13161.0,United Kingdom,313,1,112.75,1,1,1,111,3,Almost Lost
13162.0,United Kingdom,122,4,1688.29,2,3,4,234,9,Big Spenders
13165.0,United Kingdom,46,2,1021.48,3,2,3,323,8,Big Spenders
13166.0,United Kingdom,283,1,417.2,1,1,2,112,4,Almost Lost
13167.0,United Kingdom,19,4,791.33,3,3,3,333,9,Big Spenders
13168.0,United Kingdom,36,4,1319.19,3,3,3,333,9,Big Spenders
13169.0,United Kingdom,64,2,712.88,2,2,3,223,7,Big Spenders
13170.0,United Kingdom,27,1,116.00999999999999,3,1,1,311,5,Others
13171.0,United Kingdom,22,3,468.41,3,3,2,332,8,Others
13173.0,United Kingdom,4,2,353.65,4,2,2,422,8,Others
13174.0,United Kingdom,16,3,2817.03,4,3,4,434,11,Big Spenders
13176.0,United Kingdom,46,1,492.84,3,1,2,312,6,Others
13177.0,United Kingdom,65,1,282.45,2,1,1,211,4,Others
13178.0,United Kingdom,26,11,5725.47,3,4,4,344,11,Loyal Customers
13182.0,United Kingdom,45,1,121.18,3,1,1,311,5,Others
13183.0,United Kingdom,8,9,3957.78,4,4,4,444,12,Loyal Customers
13184.0,United Kingdom,15,10,1701.29,4,4,4,444,12,Best Customers
13185.0,United Kingdom,268,1,71.4,1,1,1,111,3,Almost Lost
13186.0,United Kingdom,40,3,1575.89,3,3,3,333,9,Big Spenders
13187.0,United Kingdom,337,1,236.02,1,1,1,111,3,Almost Lost
13188.0,United Kingdom,11,1,114.60000000000001,4,1,1,411,6,Others
13189.0,United Kingdom,19,2,260.68,3,2,1,321,6,Others
13192.0,United Kingdom,95,2,911.94,2,2,3,223,7,Big Spenders
13193.0,United Kingdom,61,1,117.88,2,1,1,211,4,Others
13194.0,United Kingdom,136,1,60.7,2,1,1,211,4,Almost Lost
13196.0,United Kingdom,11,4,1797.78,4,3,4,434,11,Big Spenders
13198.0,United Kingdom,10,6,3401.2400000000002,4,4,4,444,12,Big Spenders
13199.0,United Kingdom,4,38,9817.12,4,4,4,444,12,Best Customers
13200.0,United Kingdom,19,4,870.09,3,3,3,333,9,Big Spenders
13203.0,United Kingdom,10,4,869.46,4,3,3,433,10,Big Spenders
13207.0,United Kingdom,15,2,250.26000000000002,4,2,1,421,7,Others
13208.0,United Kingdom,59,6,1223.9,2,4,3,243,9,Big Spenders
13209.0,United Kingdom,30,8,5891.61,3,4,4,344,11,Loyal Customers
13210.0,United Kingdom,94,1,353.48,2,1,2,212,5,Almost Lost
13211.0,United Kingdom,10,3,1197.42,4,3,3,433,10,Big Spenders
13212.0,United Kingdom,20,3,788.08,3,3,3,333,9,Big Spenders
13213.0,United Kingdom,57,5,1520.58,2,4,3,243,9,Big Spenders
13216.0,United Kingdom,268,1,333.74,1,1,2,112,4,Almost Lost
13217.0,United Kingdom,122,3,533.98,2,3,2,232,7,Big Spenders
13218.0,United Kingdom,127,1,62.63999999999999,2,1,1,211,4,Almost Lost
13220.0,United Kingdom,78,4,819.2900000000001,2,3,3,233,8,Big Spenders
13221.0,United Kingdom,240,2,847.41,1,2,3,123,6,Big Spenders
13223.0,United Kingdom,200,2,163.20000000000002,1,2,1,121,4,Almost Lost
13224.0,United Kingdom,60,2,2155.95,2,2,4,224,8,Big Spenders
13225.0,United Kingdom,3,7,6463.84,4,4,4,444,12,Big Spenders
13226.0,United Kingdom,273,1,108.21000000000001,1,1,1,111,3,Almost Lost
13227.0,United Kingdom,202,1,257.7,1,1,1,111,3,Almost Lost
13228.0,United Kingdom,81,1,358.0,2,1,2,212,5,Others
13229.0,United Kingdom,226,1,160.95,1,1,1,111,3,Almost Lost
13230.0,United Kingdom,4,14,2806.97,4,4,4,444,12,Best Customers
13232.0,United Kingdom,13,7,1357.6,4,4,3,443,11,Big Spenders
13233.0,United Kingdom,74,2,605.12,2,2,2,222,6,Big Spenders
13235.0,United Kingdom,212,1,1031.07,1,1,3,113,5,Big Spenders
13236.0,United Kingdom,25,2,744.85,3,2,3,323,8,Big Spenders
13238.0,United Kingdom,17,4,700.73,4,3,3,433,10,Big Spenders
13239.0,United Kingdom,262,1,329.56,1,1,2,112,4,Almost Lost
13240.0,United Kingdom,96,4,663.65,2,3,2,232,7,Big Spenders
13242.0,United Kingdom,112,3,270.40000000000003,2,3,1,231,6,Others
13243.0,United Kingdom,203,1,600.07,1,1,2,112,4,Big Spenders
13244.0,United Kingdom,93,1,121.74000000000001,2,1,1,211,4,Almost Lost
13245.0,United Kingdom,51,1,430.5,3,1,2,312,6,Others
13246.0,United Kingdom,18,6,1987.3,4,4,4,444,12,Big Spenders
13247.0,United Kingdom,18,4,501.12,4,3,2,432,9,Big Spenders
13248.0,United Kingdom,125,2,465.68,2,2,2,222,6,Almost Lost
13249.0,United Kingdom,92,3,711.41,2,3,3,233,8,Big Spenders
13253.0,United Kingdom,157,2,1030.4,1,2,3,123,6,Big Spenders
13255.0,United Kingdom,9,2,399.51,4,2,2,422,8,Others
13256.0,United Kingdom,14,1,0.0,4,1,1,411,6,Others
13258.0,United Kingdom,12,3,698.58,4,3,3,433,10,Big Spenders
13259.0,United Kingdom,62,1,292.32,2,1,1,211,4,Others
13260.0,United Kingdom,61,1,557.62,2,1,2,212,5,Big Spenders
13261.0,United Kingdom,269,2,944.1,1,2,3,123,6,Big Spenders
13262.0,United Kingdom,263,1,200.29,1,1,1,111,3,Almost Lost
13263.0,United Kingdom,1,35,7454.07,4,4,4,444,12,Best Customers
13265.0,United Kingdom,53,5,2107.66,2,4,4,244,10,Big Spenders
13266.0,United Kingdom,11,12,3834.2599999999998,4,4,4,444,12,Best Customers
13267.0,United Kingdom,3,19,4521.49,4,4,4,444,12,Best Customers
13268.0,United Kingdom,18,11,3214.69,4,4,4,444,12,Best Customers
13269.0,United Kingdom,1,15,5346.2300000000005,4,4,4,444,12,Best Customers
13270.0,United Kingdom,366,1,590.0,1,1,2,112,4,Big Spenders
13271.0,United Kingdom,37,1,217.38,3,1,1,311,5,Others
13272.0,United Kingdom,31,2,276.56,3,2,1,321,6,Others
13273.0,United Kingdom,113,1,138.98,2,1,1,211,4,Almost Lost
13276.0,United Kingdom,64,2,590.9300000000001,2,2,2,222,6,Big Spenders
13277.0,United Kingdom,16,4,258.4,4,3,1,431,8,Others
13278.0,United Kingdom,41,1,542.73,3,1,2,312,6,Big Spenders
13279.0,United Kingdom,78,1,137.75,2,1,1,211,4,Others
13280.0,United Kingdom,122,3,814.86,2,3,3,233,8,Big Spenders
13282.0,United Kingdom,18,3,1132.14,4,3,3,433,10,Big Spenders
13283.0,United Kingdom,60,2,93.66,2,2,1,221,5,Others
13284.0,United Kingdom,331,1,201.19,1,1,1,111,3,Almost Lost
13285.0,United Kingdom,23,4,2709.12,3,3,4,334,10,Big Spenders
13291.0,United Kingdom,156,1,361.11,1,1,2,112,4,Almost Lost
13292.0,United Kingdom,39,2,578.9399999999999,3,2,2,322,7,Big Spenders
13294.0,United Kingdom,190,2,873.74,1,2,3,123,6,Big Spenders
13295.0,United Kingdom,360,1,201.20000000000002,1,1,1,111,3,Almost Lost
13296.0,United Kingdom,137,1,87.4,2,1,1,211,4,Almost Lost
13297.0,United Kingdom,8,4,2089.85,4,3,4,434,11,Big Spenders
13298.0,United Kingdom,1,1,360.0,4,1,2,412,7,Others
13299.0,United Kingdom,268,1,142.5,1,1,1,111,3,Almost Lost
13300.0,United Kingdom,169,1,371.89,1,1,2,112,4,Almost Lost
13301.0,United Kingdom,104,4,618.09,2,3,2,232,7,Big Spenders
13302.0,United Kingdom,155,1,63.75,1,1,1,111,3,Almost Lost
13304.0,United Kingdom,351,1,300.42,1,1,1,111,3,Almost Lost
13305.0,United Kingdom,4,10,2000.86,4,4,4,444,12,Best Customers
13307.0,United Kingdom,120,1,15.0,2,1,1,211,4,Almost Lost
13308.0,United Kingdom,23,3,1385.51,3,3,3,333,9,Big Spenders
13309.0,United Kingdom,7,5,1456.79,4,4,3,443,11,Big Spenders
13310.0,United Kingdom,28,3,1132.03,3,3,3,333,9,Big Spenders
13311.0,United Kingdom,4,2,598.57,4,2,2,422,8,Big Spenders
13313.0,United Kingdom,22,5,1555.32,3,4,3,343,10,Big Spenders
13314.0,United Kingdom,2,3,775.94,4,3,3,433,10,Big Spenders
13316.0,United Kingdom,37,4,5977.7300000000005,3,3,4,334,10,Big Spenders
13317.0,United Kingdom,66,6,2273.68,2,4,4,244,10,Big Spenders
13318.0,United Kingdom,1,3,640.76,4,3,2,432,9,Big Spenders
13319.0,United Kingdom,5,26,10845.550000000001,4,4,4,444,12,Best Customers
13320.0,United Kingdom,78,4,1548.7,2,3,3,233,8,Big Spenders
13321.0,United Kingdom,72,2,567.36,2,2,2,222,6,Big Spenders
13322.0,United Kingdom,17,1,199.48000000000002,4,1,1,411,6,Others
13323.0,United Kingdom,3,5,787.85,4,4,3,443,11,Big Spenders
13324.0,United Kingdom,36,10,7121.95,3,4,4,344,11,Loyal Customers
13325.0,United Kingdom,82,1,675.3,2,1,3,213,6,Big Spenders
13327.0,United Kingdom,39,8,3627.77,3,4,4,344,11,Loyal Customers
13328.0,United Kingdom,316,1,1308.48,1,1,3,113,5,Big Spenders
13329.0,United Kingdom,32,2,789.0,3,2,3,323,8,Big Spenders
13330.0,United Kingdom,93,3,1140.93,2,3,3,233,8,Big Spenders
13332.0,United Kingdom,14,1,350.9,4,1,2,412,7,Others
13334.0,United Kingdom,82,3,3536.82,2,3,4,234,9,Big Spenders
13336.0,United Kingdom,77,1,795.12,2,1,3,213,6,Big Spenders
13338.0,United Kingdom,158,1,487.02,1,1,2,112,4,Almost Lost
13339.0,United Kingdom,201,1,860.12,1,1,3,113,5,Big Spenders
13340.0,United Kingdom,45,7,10736.48,3,4,4,344,11,Big Spenders
13341.0,United Kingdom,261,1,775.85,1,1,3,113,5,Big Spenders
13343.0,United Kingdom,178,1,353.43,1,1,2,112,4,Almost Lost
13344.0,United Kingdom,68,3,2543.72,2,3,4,234,9,Big Spenders
13345.0,United Kingdom,288,1,389.5,1,1,2,112,4,Almost Lost
13347.0,United Kingdom,70,1,341.36,2,1,2,212,5,Others
13348.0,United Kingdom,64,1,233.76,2,1,1,211,4,Others
13349.0,United Kingdom,11,1,247.32,4,1,1,411,6,Others
13350.0,United Kingdom,16,2,979.12,4,2,3,423,9,Big Spenders
13351.0,United Kingdom,66,1,373.94,2,1,2,212,5,Others
13352.0,United Kingdom,60,1,397.97999999999996,2,1,2,212,5,Others
13354.0,United Kingdom,71,1,743.53,2,1,3,213,6,Big Spenders
13355.0,United Kingdom,122,1,674.7,2,1,3,213,6,Big Spenders
13356.0,United Kingdom,80,1,768.24,2,1,3,213,6,Big Spenders
13357.0,United Kingdom,257,1,609.95,1,1,2,112,4,Big Spenders
13358.0,United Kingdom,269,1,439.03,1,1,2,112,4,Almost Lost
13359.0,United Kingdom,64,1,439.56,2,1,2,212,5,Others
13362.0,United Kingdom,9,4,3090.7400000000002,4,3,4,434,11,Big Spenders
13363.0,United Kingdom,18,2,992.5,4,2,3,423,9,Big Spenders
13364.0,United Kingdom,71,1,134.95999999999998,2,1,1,211,4,Others
13365.0,United Kingdom,34,2,2225.37,3,2,4,324,9,Big Spenders
13366.0,United Kingdom,50,1,56.160000000000004,3,1,1,311,5,Others
13368.0,United Kingdom,257,2,623.4,1,2,2,122,5,Big Spenders
13369.0,United Kingdom,366,1,308.28000000000003,1,1,2,112,4,Almost Lost
13370.0,United Kingdom,372,1,754.87,1,1,3,113,5,Big Spenders
